latitude	longitude	region	gia_region	location	lab_id	indicator_type
58.91	22.2	Europe	Gulfs_Of_Riga_-_Finland	Hiiumaa	TA-526	terrestrial_limiting
58.91	22.2	Europe	Gulfs_Of_Riga_-_Finland	Hiiumaa	TA-527	terrestrial_limiting
58.9	22.21	Europe	Gulfs_Of_Riga_-_Finland	Hiiumaa	Tln-1871	terrestrial_limiting
58.91	22.2	Europe	Gulfs_Of_Riga_-_Finland	Hiiumaa	Beta-521280	terrestrial_limiting
58.73	22.62	Europe	Gulfs_Of_Riga_-_Finland	Hiiumaa	Poz-50758	terrestrial_limiting
58.91	22.2	Europe	Gulfs_Of_Riga_-_Finland	Hiiumaa	TA-525	terrestrial_limiting
58.9	22.62	Europe	Gulfs_Of_Riga_-_Finland	Hiiumaa	TA-29	terrestrial_limiting
58.91	22.2	Europe	Gulfs_Of_Riga_-_Finland	Hiiumaa	Ua-12070	marine_limiting
58.9	22.21	Europe	Gulfs_Of_Riga_-_Finland	Hiiumaa	TA-1493	terrestrial_limiting
58.9	22.21	Europe	Gulfs_Of_Riga_-_Finland	Hiiumaa	Tln-1898	terrestrial_limiting
58.9	22.21	Europe	Gulfs_Of_Riga_-_Finland	Hiiumaa	Tln-1901	terrestrial_limiting
58.9	22.22	Europe	Gulfs_Of_Riga_-_Finland	Hiiumaa	Tln-2016	terrestrial_limiting
58.91	22.22	Europe	Gulfs_Of_Riga_-_Finland	Hiiumaa	Tln-2024	terrestrial_limiting
58.73	22.62	Europe	Gulfs_Of_Riga_-_Finland	Hiiumaa	Poz-50759	marine_limiting
58.91	22.2	Europe	Gulfs_Of_Riga_-_Finland	Hiiumaa	Ua-12071	terrestrial_limiting
58.91	22.2	Europe	Gulfs_Of_Riga_-_Finland	Hiiumaa	Ua-12072	terrestrial_limiting
58.91	22.2	Europe	Gulfs_Of_Riga_-_Finland	Hiiumaa	Ua-12073	terrestrial_limiting
58.9	22.21	Europe	Gulfs_Of_Riga_-_Finland	Hiiumaa	Ta-2686	terrestrial_limiting
58.9	22.22	Europe	Gulfs_Of_Riga_-_Finland	Hiiumaa	TA-2533	terrestrial_limiting
58.89	22.67	Europe	Gulfs_Of_Riga_-_Finland	Hiiumaa	Poz-50760	marine_limiting
58.86	22.54	Europe	Gulfs_Of_Riga_-_Finland	Hiiumaa	Poz-52922	marine_limiting
58.89	22.67	Europe	Gulfs_Of_Riga_-_Finland	Hiiumaa	Poz-50763	marine_limiting
58.73	22.62	Europe	Gulfs_Of_Riga_-_Finland	Hiiumaa	Poz-52913	marine_limiting
58.86	22.54	Europe	Gulfs_Of_Riga_-_Finland	Hiiumaa	Poz-50761	marine_limiting
58.9	22.64	Europe	Gulfs_Of_Riga_-_Finland	Hiiumaa	Hiiumaa-09	index_point
58.9	22.64	Europe	Gulfs_Of_Riga_-_Finland	Hiiumaa	Hiiumaa-08	index_point
58.9	22.23	Europe	Gulfs_Of_Riga_-_Finland	Hiiumaa	Hiiumaa-06	index_point
58.9	22.22	Europe	Gulfs_Of_Riga_-_Finland	Hiiumaa	Hiiumaa-05	index_point
58.9	22.22	Europe	Gulfs_Of_Riga_-_Finland	Hiiumaa	Hiiumaa-04	index_point
58.9	22.22	Europe	Gulfs_Of_Riga_-_Finland	Hiiumaa	Hiiumaa-03	index_point
58.9	22.21	Europe	Gulfs_Of_Riga_-_Finland	Hiiumaa	Hiiumaa-02	index_point
58.9	22.21	Europe	Gulfs_Of_Riga_-_Finland	Hiiumaa	Hiiumaa-01	index_point
58.9	22.2	Europe	Gulfs_Of_Riga_-_Finland	Hiiumaa	KIA-54040	terrestrial_limiting
58.89	22.22	Europe	Gulfs_Of_Riga_-_Finland	Hiiumaa	KIA-54045	terrestrial_limiting
58.9	22.21	Europe	Gulfs_Of_Riga_-_Finland	Hiiumaa	Hela-843	terrestrial_limiting
58.91	22.2	Europe	Gulfs_Of_Riga_-_Finland	Hiiumaa	TA-528	marine_limiting
58.91	22.2	Europe	Gulfs_Of_Riga_-_Finland	Hiiumaa	TA-530	marine_limiting
58.9	22.21	Europe	Gulfs_Of_Riga_-_Finland	Hiiumaa	Le-5452	terrestrial_limiting
58.86	22.54	Europe	Gulfs_Of_Riga_-_Finland	Hiiumaa	Poz-52921	marine_limiting
58.73	22.62	Europe	Gulfs_Of_Riga_-_Finland	Hiiumaa	Poz-52914	marine_limiting
58.86	22.54	Europe	Gulfs_Of_Riga_-_Finland	Hiiumaa	Poz-52920	marine_limiting
58.91	22.2	Europe	Gulfs_Of_Riga_-_Finland	Hiiumaa	TA-529	marine_limiting
58.89	22.67	Europe	Gulfs_Of_Riga_-_Finland	Hiiumaa	Poz-52917	terrestrial_limiting
58.89	22.67	Europe	Gulfs_Of_Riga_-_Finland	Hiiumaa	Poz-52916	terrestrial_limiting
58.73	22.62	Europe	Gulfs_Of_Riga_-_Finland	Hiiumaa	Poz-52915	terrestrial_limiting
58.89	22.67	Europe	Gulfs_Of_Riga_-_Finland	Hiiumaa	Poz-52918	marine_limiting
59.59	25.89	Europe	Gulfs_Of_Riga_-_Finland	Lahemaa	Lahemaa-02	index_point
59.55	25.69	Europe	Gulfs_Of_Riga_-_Finland	Lahemaa	Lahemaa-01	index_point
59.59	25.89	Europe	Gulfs_Of_Riga_-_Finland	Lahemaa	Poz-42166	index_point
59.59	25.89	Europe	Gulfs_Of_Riga_-_Finland	Lahemaa	Poz-42177	index_point
59.55	25.69	Europe	Gulfs_Of_Riga_-_Finland	Lahemaa	Poz-42172	index_point
59.55	25.69	Europe	Gulfs_Of_Riga_-_Finland	Lahemaa	Poz-42171	index_point
59.57	25.58	Europe	Gulfs_Of_Riga_-_Finland	Lahemaa	Poz–33490	index_point
59.37	28.21	Europe	Gulfs_Of_Riga_-_Finland	Narva-Luga	TA-7	terrestrial_limiting
59.61	28.5	Europe	Gulfs_Of_Riga_-_Finland	Narva-Luga	Narva-Luga-06	index_point
59.4	28.16	Europe	Gulfs_Of_Riga_-_Finland	Narva-Luga	Beta-312385	terrestrial_limiting
59.61	28.5	Europe	Gulfs_Of_Riga_-_Finland	Narva-Luga	Narva-Luga-07	index_point
59.37	28.21	Europe	Gulfs_Of_Riga_-_Finland	Narva-Luga	TA-53	terrestrial_limiting
59.45	28.07	Europe	Gulfs_Of_Riga_-_Finland	Narva-Luga	Hela-2741	terrestrial_limiting
59.43	28.12	Europe	Gulfs_Of_Riga_-_Finland	Narva-Luga	Hela-1909	terrestrial_limiting
59.59	28.14	Europe	Gulfs_Of_Riga_-_Finland	Narva-Luga	Hela-1945	terrestrial_limiting
59.61	28.6	Europe	Gulfs_Of_Riga_-_Finland	Narva-Luga	Narva-Luga-08	index_point
59.44	28.27	Europe	Gulfs_Of_Riga_-_Finland	Narva-Luga	Hela-2742	terrestrial_limiting
59.6	28.2	Europe	Gulfs_Of_Riga_-_Finland	Narva-Luga	Hela-2743	terrestrial_limiting
59.4	28.32	Europe	Gulfs_Of_Riga_-_Finland	Narva-Luga	Beta-309096	terrestrial_limiting
59.43	28.12	Europe	Gulfs_Of_Riga_-_Finland	Narva-Luga	Hela-1863	terrestrial_limiting
59.61	28.6	Europe	Gulfs_Of_Riga_-_Finland	Narva-Luga	Narva-Luga-09	index_point
59.49	28.23	Europe	Gulfs_Of_Riga_-_Finland	Narva-Luga	Ta-2972	terrestrial_limiting
59.43	28.12	Europe	Gulfs_Of_Riga_-_Finland	Narva-Luga	Tln-1989	terrestrial_limiting
59.59	28.54	Europe	Gulfs_Of_Riga_-_Finland	Narva-Luga	Poz-1371	index_point
59.61	28.6	Europe	Gulfs_Of_Riga_-_Finland	Narva-Luga	Poz-1372	marine_limiting
59.64	28.44	Europe	Gulfs_Of_Riga_-_Finland	Narva-Luga	Poz-1373	terrestrial_limiting
59.49	28.23	Europe	Gulfs_Of_Riga_-_Finland	Narva-Luga	Ta-2970	terrestrial_limiting
59.61	28.6	Europe	Gulfs_Of_Riga_-_Finland	Narva-Luga	LuA-4881	terrestrial_limiting
59.61	28.6	Europe	Gulfs_Of_Riga_-_Finland	Narva-Luga	LuA-5193	terrestrial_limiting
59.64	28.42	Europe	Gulfs_Of_Riga_-_Finland	Narva-Luga	Poz-1374	index_point
59.61	28.6	Europe	Gulfs_Of_Riga_-_Finland	Narva-Luga	Poz-1382	terrestrial_limiting
59.59	28.54	Europe	Gulfs_Of_Riga_-_Finland	Narva-Luga	Poz-1316	index_point
59.43	28.12	Europe	Gulfs_Of_Riga_-_Finland	Narva-Luga	Tln-1890	terrestrial_limiting
59.61	28.6	Europe	Gulfs_Of_Riga_-_Finland	Narva-Luga	LuA-5194	terrestrial_limiting
59.64	28.42	Europe	Gulfs_Of_Riga_-_Finland	Narva-Luga	LuA-5275	index_point
59.64	28.44	Europe	Gulfs_Of_Riga_-_Finland	Narva-Luga	LuA-5287	marine_limiting
59.64	28.44	Europe	Gulfs_Of_Riga_-_Finland	Narva-Luga	LuA-5288	marine_limiting
59.61	28.6	Europe	Gulfs_Of_Riga_-_Finland	Narva-Luga	Poz-1391	marine_limiting
59.42	28.12	Europe	Gulfs_Of_Riga_-_Finland	Narva-Luga	Tln-1992	terrestrial_limiting
59.43	28.12	Europe	Gulfs_Of_Riga_-_Finland	Narva-Luga	Narva-Luga-05	marine_limiting
59.43	28.12	Europe	Gulfs_Of_Riga_-_Finland	Narva-Luga	Tln-1990	terrestrial_limiting
59.45	28.14	Europe	Gulfs_Of_Riga_-_Finland	Narva-Luga	Le-12	terrestrial_limiting
59.42	28.11	Europe	Gulfs_Of_Riga_-_Finland	Narva-Luga	Ta-2938	terrestrial_limiting
59.61	28.6	Europe	Gulfs_Of_Riga_-_Finland	Narva-Luga	LuA-5195	marine_limiting
59.37	28.21	Europe	Gulfs_Of_Riga_-_Finland	Narva-Luga	TA-33	terrestrial_limiting
59.37	28.21	Europe	Gulfs_Of_Riga_-_Finland	Narva-Luga	TA-40	terrestrial_limiting
59.42	28.11	Europe	Gulfs_Of_Riga_-_Finland	Narva-Luga	Narva-Luga-02	marine_limiting
59.37	28.21	Europe	Gulfs_Of_Riga_-_Finland	Narva-Luga	TA-41	terrestrial_limiting
59.37	28.21	Europe	Gulfs_Of_Riga_-_Finland	Narva-Luga	TA-25	terrestrial_limiting
59.37	28.21	Europe	Gulfs_Of_Riga_-_Finland	Narva-Luga	TA-17	terrestrial_limiting
59.4	28.16	Europe	Gulfs_Of_Riga_-_Finland	Narva-Luga	Poz-43487	terrestrial_limiting
59.41	28.13	Europe	Gulfs_Of_Riga_-_Finland	Narva-Luga	Poz-43488	terrestrial_limiting
59.41	28.13	Europe	Gulfs_Of_Riga_-_Finland	Narva-Luga	Poz-43489	terrestrial_limiting
59.37	28.21	Europe	Gulfs_Of_Riga_-_Finland	Narva-Luga	TA-52	terrestrial_limiting
59.43	28.12	Europe	Gulfs_Of_Riga_-_Finland	Narva-Luga	Narva-Luga-04	marine_limiting
59.42	28.08	Europe	Gulfs_Of_Riga_-_Finland	Narva-Luga	Tln-119	terrestrial_limiting
59.65	28.63	Europe	Gulfs_Of_Riga_-_Finland	Narva-Luga	Poz-2964	index_point
59.65	28.63	Europe	Gulfs_Of_Riga_-_Finland	Narva-Luga	Poz-2953	index_point
59.61	28.48	Europe	Gulfs_Of_Riga_-_Finland	Narva-Luga	Poz-2895	terrestrial_limiting
59.42	28.11	Europe	Gulfs_Of_Riga_-_Finland	Narva-Luga	Narva-Luga-03	marine_limiting
59.42	28.11	Europe	Gulfs_Of_Riga_-_Finland	Narva-Luga	Narva-Luga-01	marine_limiting
59.61	28.48	Europe	Gulfs_Of_Riga_-_Finland	Narva-Luga	Poz-2892	terrestrial_limiting
59.4	28.17	Europe	Gulfs_Of_Riga_-_Finland	Narva-Luga	Ta-2979	terrestrial_limiting
59.42	28.08	Europe	Gulfs_Of_Riga_-_Finland	Narva-Luga	Tln-1705	marine_limiting
59.61	28.48	Europe	Gulfs_Of_Riga_-_Finland	Narva-Luga	Poz-2893	terrestrial_limiting
59.2	23.85	Europe	Gulfs_Of_Riga_-_Finland	Paldiski	Poz-42173	index_point
59.2	23.85	Europe	Gulfs_Of_Riga_-_Finland	Paldiski	Paldiski-01	index_point
59.31	24.23	Europe	Gulfs_Of_Riga_-_Finland	Paldiski	Poz-42168	index_point
59.18	23.81	Europe	Gulfs_Of_Riga_-_Finland	Paldiski	Tln-3306	index_point
59.31	24.23	Europe	Gulfs_Of_Riga_-_Finland	Paldiski	Paldiski-02	index_point
59.2	23.85	Europe	Gulfs_Of_Riga_-_Finland	Paldiski	Tln-3305	index_point
59.31	24.23	Europe	Gulfs_Of_Riga_-_Finland	Paldiski	Poz-42169	index_point
58.37	24.59	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Ta-2826	terrestrial_limiting
58.37	24.59	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Ta-2789	terrestrial_limiting
58.37	24.59	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Ta-2786	terrestrial_limiting
58.37	24.59	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Ta-2788	terrestrial_limiting
58.37	24.59	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Ta-2787	terrestrial_limiting
58.36	24.57	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Ta-2832	terrestrial_limiting
58.36	24.57	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Ta-2830	terrestrial_limiting
58.36	24.57	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Ta-2831	terrestrial_limiting
58.37	24.6	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Ta-2784	index_point
58.37	24.59	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Ta-2785	terrestrial_limiting
58.36	24.57	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Ta-2828	terrestrial_limiting
58.36	24.57	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Ta-2829	terrestrial_limiting
58.36	24.57	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Tln-1187	terrestrial_limiting
58.14	24.52	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Ta-2946	terrestrial_limiting
58.36	24.59	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Ta-2838	terrestrial_limiting
58.36	24.59	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Ta-2837	terrestrial_limiting
58.38	24.62	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Tln-2603	terrestrial_limiting
58.45	24.31	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Tln-2220	terrestrial_limiting
58.13	24.51	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Tln-1994	terrestrial_limiting
58.43	24.62	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Tln-1993	terrestrial_limiting
58.45	24.61	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Tln-1991	terrestrial_limiting
58.37	24.59	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Beta-317861	terrestrial_limiting
58.34	24.53	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Beta-492458	index_point
58.42	24.32	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Poz-58929	terrestrial_limiting
58.13	24.51	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Ta-54	terrestrial_limiting
58.13	24.51	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Poz-59389	terrestrial_limiting
58.13	24.51	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Poz-59452	terrestrial_limiting
58.13	24.57	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Poz-59453	terrestrial_limiting
58.13	24.57	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Poz-59454	terrestrial_limiting
58.37	24.59	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Beta-286994	terrestrial_limiting
58.38	24.63	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Ta-55	index_point
58.43	24.65	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Tln-1691	terrestrial_limiting
58.36	24.59	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Ta-2836	index_point
58.36	24.57	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Ta-2835	terrestrial_limiting
58.36	24.59	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Ta-2839	terrestrial_limiting
58.36	24.59	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Ta-2840	terrestrial_limiting
58.13	24.51	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Ta-3066	index_point
58.43	24.62	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Tln-66	terrestrial_limiting
58.14	24.52	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Beta-397976	marine_limiting
58.14	24.52	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Ta-2947	terrestrial_limiting
58.36	24.57	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Beta-456806	terrestrial_limiting
58.36	24.57	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Beta-456807	terrestrial_limiting
58.36	24.57	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Beta-456808	terrestrial_limiting
58.36	24.57	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Beta-456809	index_point
58.42	24.68	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Ta-284	terrestrial_limiting
58.36	24.57	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Beta-456810	index_point
58.38	24.62	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Parnu-02	index_point
58.38	24.62	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Parnu-03	index_point
58.42	24.68	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Ta-949	terrestrial_limiting
58.14	24.52	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Ta-2945	terrestrial_limiting
58.13	24.51	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Ta-2944	terrestrial_limiting
58.36	24.59	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Ta-2843	index_point
58.36	24.59	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Ta-2842	terrestrial_limiting
58.36	24.59	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Ta-2841	terrestrial_limiting
58.36	24.57	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Parnu-01	terrestrial_limiting
58.38	24.61	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Ta-133	terrestrial_limiting
58.14	24.52	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Poz-59388	terrestrial_limiting
58.3	24.67	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Ta-139	terrestrial_limiting
58.42	24.68	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Ua-13353	terrestrial_limiting
58.42	24.68	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Ta-245	terrestrial_limiting
58.38	24.61	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Ta-134	terrestrial_limiting
58.37	24.59	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Ua-17013	terrestrial_limiting
58.38	24.62	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Ta-2548	terrestrial_limiting
58.13	24.51	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Hel-2207B	terrestrial_limiting
58.13	24.51	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Hel-2207A	terrestrial_limiting
58.13	24.51	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Hel-2207	terrestrial_limiting
58.42	24.68	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Hel-2206B	terrestrial_limiting
58.42	24.68	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Ua-13352	terrestrial_limiting
58.42	24.68	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Hel-2206A	terrestrial_limiting
58.37	24.59	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Ta-2737	terrestrial_limiting
58.37	24.6	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Ta-2769	terrestrial_limiting
58.37	24.59	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Ta-2774	terrestrial_limiting
58.36	24.57	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Ta-2834	terrestrial_limiting
58.36	24.57	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Ta-2833	terrestrial_limiting
58.37	24.59	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Ta-2783	terrestrial_limiting
58.13	24.57	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Ta-77	terrestrial_limiting
58.44	24.57	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Tln-1632	terrestrial_limiting
58.44	24.57	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Tln-1631	terrestrial_limiting
58.37	24.59	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Ta-2736	terrestrial_limiting
58.42	24.68	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Ua-13351	terrestrial_limiting
58.38	24.61	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Ta-2547	terrestrial_limiting
58.27	24.69	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Beta-404516	terrestrial_limiting
58.42	24.68	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Ta-175	terrestrial_limiting
58.38	24.62	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Ua-12447	terrestrial_limiting
58.42	24.68	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Ta-176	terrestrial_limiting
58.28	24.09	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Ta-183	marine_limiting
58.38	24.61	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Ua-11691	terrestrial_limiting
58.4	24.74	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Ta-1986	terrestrial_limiting
58.3	24.67	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Ta-141	marine_limiting
58.3	24.67	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Ta-140	terrestrial_limiting
58.14	24.52	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Ta-1990	terrestrial_limiting
58.38	24.61	Europe	Gulfs_Of_Riga_-_Finland	Parnu	Ua-12446	terrestrial_limiting
60.51	26.44	Europe	Gulfs_Of_Riga_-_Finland	Porvoo	Hel-4194	index_point
60.45	25.88	Europe	Gulfs_Of_Riga_-_Finland	Porvoo	Hel-4226	index_point
60.49	26.18	Europe	Gulfs_Of_Riga_-_Finland	Porvoo	Hel-4238	index_point
60.51	26.34	Europe	Gulfs_Of_Riga_-_Finland	Porvoo	Hel-4188	index_point
60.49	26.42	Europe	Gulfs_Of_Riga_-_Finland	Porvoo	Hel-4254	index_point
60.36	25.76	Europe	Gulfs_Of_Riga_-_Finland	Porvoo	Hel-392	index_point
60.51	26.34	Europe	Gulfs_Of_Riga_-_Finland	Porvoo	Hel-4193	index_point
60.44	25.63	Europe	Gulfs_Of_Riga_-_Finland	Porvoo	Su-1026	index_point
60.35	25.87	Europe	Gulfs_Of_Riga_-_Finland	Porvoo	Su-1927	index_point
60.35	25.79	Europe	Gulfs_Of_Riga_-_Finland	Porvoo	Hel-1125	index_point
57.18	24.35	Europe	Gulfs_Of_Riga_-_Finland	Riga	Tln-3497	marine_limiting
57.18	24.35	Europe	Gulfs_Of_Riga_-_Finland	Riga	Tln-3500	marine_limiting
56.97	23.91	Europe	Gulfs_Of_Riga_-_Finland	Riga	Tln-3103	terrestrial_limiting
56.97	23.91	Europe	Gulfs_Of_Riga_-_Finland	Riga	Tln-3102	terrestrial_limiting
56.97	23.91	Europe	Gulfs_Of_Riga_-_Finland	Riga	Tln-3101	terrestrial_limiting
57.12	24.27	Europe	Gulfs_Of_Riga_-_Finland	Riga	Poz-56229	terrestrial_limiting
57.06	24.27	Europe	Gulfs_Of_Riga_-_Finland	Riga	Poz-56239	terrestrial_limiting
57.18	24.35	Europe	Gulfs_Of_Riga_-_Finland	Riga	Poz-63858	marine_limiting
57.18	24.35	Europe	Gulfs_Of_Riga_-_Finland	Riga	Poz-63857	marine_limiting
57.18	24.35	Europe	Gulfs_Of_Riga_-_Finland	Riga	Poz-48438	terrestrial_limiting
57.18	24.35	Europe	Gulfs_Of_Riga_-_Finland	Riga	Poz-48439	terrestrial_limiting
56.96	23.55	Europe	Gulfs_Of_Riga_-_Finland	Riga	Poz-48440	terrestrial_limiting
57.12	24.27	Europe	Gulfs_Of_Riga_-_Finland	Riga	Poz-56230	terrestrial_limiting
57.12	24.27	Europe	Gulfs_Of_Riga_-_Finland	Riga	Poz-56231	terrestrial_limiting
57.13	24.33	Europe	Gulfs_Of_Riga_-_Finland	Riga	Poz-56233	marine_limiting
57.13	24.33	Europe	Gulfs_Of_Riga_-_Finland	Riga	Poz-56234	terrestrial_limiting
57.03	24.24	Europe	Gulfs_Of_Riga_-_Finland	Riga	Poz-56237	terrestrial_limiting
57.18	24.35	Europe	Gulfs_Of_Riga_-_Finland	Riga	Poz-63856	marine_limiting
57.06	24.27	Europe	Gulfs_Of_Riga_-_Finland	Riga	Poz-56240	terrestrial_limiting
57.18	24.35	Europe	Gulfs_Of_Riga_-_Finland	Riga	Poz-57601	marine_limiting
60.21	23.63	Europe	Gulfs_Of_Riga_-_Finland	Salo	Hel-286	index_point
60.28	23.32	Europe	Gulfs_Of_Riga_-_Finland	Salo	Hel-375	index_point
59.96	23.32	Europe	Gulfs_Of_Riga_-_Finland	Salo	Hel-1989	index_point
60.02	23.15	Europe	Gulfs_Of_Riga_-_Finland	Salo	GrN-19940	index_point
60.13	23.22	Europe	Gulfs_Of_Riga_-_Finland	Salo	GrN-19652	index_point
60.13	23.24	Europe	Gulfs_Of_Riga_-_Finland	Salo	GrN-19643	index_point
60.11	23.44	Europe	Gulfs_Of_Riga_-_Finland	Salo	GrN-19641	index_point
60.1	23.61	Europe	Gulfs_Of_Riga_-_Finland	Salo	Su-1536	index_point
60.07	23.49	Europe	Gulfs_Of_Riga_-_Finland	Salo	GrN-19637	index_point
60.19	22.98	Europe	Gulfs_Of_Riga_-_Finland	Salo	GrN-19634	index_point
60.09	23.24	Europe	Gulfs_Of_Riga_-_Finland	Salo	GrN-19942	index_point
60.19	23.28	Europe	Gulfs_Of_Riga_-_Finland	Salo	Hel-376	index_point
