Latitude	longitude	
18.43	-66.08	Khan_2017_Caribbean
17.79	-64.61	Khan_2017_Caribbean
17.79	-64.61	Khan_2017_Caribbean
17.75	-64.68	Khan_2017_Caribbean
17.79	-64.61	Khan_2017_Caribbean
17.75	-64.68	Khan_2017_Caribbean
17.76	-64.6	Khan_2017_Caribbean
17.75	-64.68	Khan_2017_Caribbean
17.75	-64.71	Khan_2017_Caribbean
17.75	-64.68	Khan_2017_Caribbean
17.75	-64.68	Khan_2017_Caribbean
17.79	-64.61	Khan_2017_Caribbean
17.76	-64.6	Khan_2017_Caribbean
17.79	-64.61	Khan_2017_Caribbean
17.76	-64.6	Khan_2017_Caribbean
17.79	-64.61	Khan_2017_Caribbean
17.76	-64.6	Khan_2017_Caribbean
17.79	-64.61	Khan_2017_Caribbean
17.76	-64.6	Khan_2017_Caribbean
17.79	-64.61	Khan_2017_Caribbean
17.8	-64.6	Khan_2017_Caribbean
17.76	-64.6	Khan_2017_Caribbean
17.76	-64.6	Khan_2017_Caribbean
17.75	-64.68	Khan_2017_Caribbean
17.79	-64.61	Khan_2017_Caribbean
17.76	-64.6	Khan_2017_Caribbean
17.75	-64.71	Khan_2017_Caribbean
17.8	-64.62	Khan_2017_Caribbean
17.75	-64.71	Khan_2017_Caribbean
17.76	-64.6	Khan_2017_Caribbean
17.79	-64.61	Khan_2017_Caribbean
17.76	-64.6	Khan_2017_Caribbean
17.75	-64.68	Khan_2017_Caribbean
17.79	-64.61	Khan_2017_Caribbean
17.79	-64.61	Khan_2017_Caribbean
17.8	-64.6	Khan_2017_Caribbean
17.75	-64.68	Khan_2017_Caribbean
17.79	-64.61	Khan_2017_Caribbean
17.79	-64.61	Khan_2017_Caribbean
17.75	-64.68	Khan_2017_Caribbean
17.75	-64.71	Khan_2017_Caribbean
17.8	-64.6	Khan_2017_Caribbean
17.79	-64.61	Khan_2017_Caribbean
17.75	-64.71	Khan_2017_Caribbean
17.76	-64.6	Khan_2017_Caribbean
17.75	-64.71	Khan_2017_Caribbean
17.79	-64.61	Khan_2017_Caribbean
17.79	-64.61	Khan_2017_Caribbean
17.79	-64.61	Khan_2017_Caribbean
17.79	-64.61	Khan_2017_Caribbean
17.75	-64.68	Khan_2017_Caribbean
17.75	-64.68	Khan_2017_Caribbean
17.75	-64.71	Khan_2017_Caribbean
17.75	-64.68	Khan_2017_Caribbean
17.79	-64.61	Khan_2017_Caribbean
17.79	-64.61	Khan_2017_Caribbean
17.76	-64.6	Khan_2017_Caribbean
17.79	-64.61	Khan_2017_Caribbean
17.75	-64.68	Khan_2017_Caribbean
17.76	-64.6	Khan_2017_Caribbean
17.79	-64.61	Khan_2017_Caribbean
17.75	-64.68	Khan_2017_Caribbean
17.79	-64.61	Khan_2017_Caribbean
17.76	-64.6	Khan_2017_Caribbean
17.79	-64.61	Khan_2017_Caribbean
17.8	-64.6	Khan_2017_Caribbean
17.8	-64.6	Khan_2017_Caribbean
17.75	-64.68	Khan_2017_Caribbean
17.75	-64.68	Khan_2017_Caribbean
5.35	-55.4	Khan_2017_Caribbean
5.62	-55.2	Khan_2017_Caribbean
5.95	-56.67	Khan_2017_Caribbean
5.856	-55.27	Khan_2017_Caribbean
5.45	-55.47	Khan_2017_Caribbean
5.55	-56.4	Khan_2017_Caribbean
5.62	-55.2	Khan_2017_Caribbean
5.65	-56.62	Khan_2017_Caribbean
5.62	-54.35	Khan_2017_Caribbean
5.62	-54.35	Khan_2017_Caribbean
5.62	-54.35	Khan_2017_Caribbean
5.79	-57.52	Khan_2017_Caribbean
5.27	-55.07	Khan_2017_Caribbean
5.45	-55.47	Khan_2017_Caribbean
5.65	-56.62	Khan_2017_Caribbean
5.62	-55.2	Khan_2017_Caribbean
5.5	-55.88	Khan_2017_Caribbean
5.22	-57.26	Khan_2017_Caribbean
5.29	-58.07	Khan_2017_Caribbean
5.62	-54.35	Khan_2017_Caribbean
5.5	-55.88	Khan_2017_Caribbean
5.55	-56	Khan_2017_Caribbean
5.55	-56	Khan_2017_Caribbean
5.62	-54.35	Khan_2017_Caribbean
5.55	-56	Khan_2017_Caribbean
5.62	-55.2	Khan_2017_Caribbean
5.55	-55.18	Khan_2017_Caribbean
5.35	-55.4	Khan_2017_Caribbean
6.82	-58.1	Khan_2017_Caribbean
10.46	-61.07	Khan_2017_Caribbean
10.37	-61.01	Khan_2017_Caribbean
10.43	-61.09	Khan_2017_Caribbean
10.75	-61.43	Khan_2017_Caribbean
10.75	-61.43	Khan_2017_Caribbean
10.46	-61.07	Khan_2017_Caribbean
10.43	-61.09	Khan_2017_Caribbean
10.43	-61.09	Khan_2017_Caribbean
10.75	-61.43	Khan_2017_Caribbean
10.95	-68.26	Khan_2017_Caribbean
10.55	-67.13	Khan_2017_Caribbean
10.55	-67.13	Khan_2017_Caribbean
10.55	-67.13	Khan_2017_Caribbean
10.95	-68.26	Khan_2017_Caribbean
10.95	-68.26	Khan_2017_Caribbean
10.95	-68.26	Khan_2017_Caribbean
10.95	-68.26	Khan_2017_Caribbean
10.95	-68.26	Khan_2017_Caribbean
10.55	-67.13	Khan_2017_Caribbean
19.246686111111114	110.630575	Yan_et_al_2024_South_China
19.25025	110.63154999999999	Yan_et_al_2024_South_China
19.250663888888887	110.63182777777777	Yan_et_al_2024_South_China
19.25093888888889	110.63210277777777	Yan_et_al_2024_South_China
19.249033333333333	110.64002222222223	Yan_et_al_2024_South_China
19.247936111111112	110.63864722222223	Yan_et_al_2024_South_China
19.249455555555556	110.64846944444444	Yan_et_al_2024_South_China
19.248977777777778	110.63430555555556	Yan_et_al_2024_South_China
19.248541666666668	110.635175	Yan_et_al_2024_South_China
70	-133	Fuchs_et_al_2024_Beringia
69.75	-134.2	Fuchs_et_al_2024_Beringia
70	-134.7	Fuchs_et_al_2024_Beringia
69.75	-134.5	Fuchs_et_al_2024_Beringia
70.5	-133	Fuchs_et_al_2024_Beringia
70.25	-132.5	Fuchs_et_al_2024_Beringia
70	-134.7	Fuchs_et_al_2024_Beringia
70.25	-132.5	Fuchs_et_al_2024_Beringia
70	-132.8	Fuchs_et_al_2024_Beringia
70.1	-134	Fuchs_et_al_2024_Beringia
70.1	-134.7	Fuchs_et_al_2024_Beringia
70.1	-134	Fuchs_et_al_2024_Beringia
70.1	-134	Fuchs_et_al_2024_Beringia
69.75	-134.5	Fuchs_et_al_2024_Beringia
70.3	-132.5	Fuchs_et_al_2024_Beringia
70	-136.5	Fuchs_et_al_2024_Beringia
64	-167.5	Fuchs_et_al_2024_Beringia
63.9667	-163.0667	Fuchs_et_al_2024_Beringia
65.2333	-167.4167	Fuchs_et_al_2024_Beringia
63.8833	-163.0333	Fuchs_et_al_2024_Beringia
65.0833	-167.7333	Fuchs_et_al_2024_Beringia
63.5167	-164.9333	Fuchs_et_al_2024_Beringia
63.2167	-165.2	Fuchs_et_al_2024_Beringia
64.4	-161.8333	Fuchs_et_al_2024_Beringia
65.1167	-167.5167	Fuchs_et_al_2024_Beringia
64.1833	-165.55	Fuchs_et_al_2024_Beringia
64.2667	-168.7	Fuchs_et_al_2024_Beringia
64.1667	-165.4667	Fuchs_et_al_2024_Beringia
63.35	-165.8333	Fuchs_et_al_2024_Beringia
65.1333	-167.6	Fuchs_et_al_2024_Beringia
61	-172	Fuchs_et_al_2024_Beringia
64.5667	-169.3833	Fuchs_et_al_2024_Beringia
65.2167	-167.4667	Fuchs_et_al_2024_Beringia
64.1167	-164.3333	Fuchs_et_al_2024_Beringia
64	-167.5	Fuchs_et_al_2024_Beringia
63.5	-165	Fuchs_et_al_2024_Beringia
53.74	-131.88	Shugar_et_al_2014_Pacific_NA
53.7	-131.88	Shugar_et_al_2014_Pacific_NA
53.7	-131.88	Shugar_et_al_2014_Pacific_NA
53.74	-131.88	Shugar_et_al_2014_Pacific_NA
53.74	-131.88	Shugar_et_al_2014_Pacific_NA
53.737	-131.878	Shugar_et_al_2014_Pacific_NA
53.737	-131.878	Shugar_et_al_2014_Pacific_NA
53.737	-131.878	Shugar_et_al_2014_Pacific_NA
53.96	-132.125	Shugar_et_al_2014_Pacific_NA
53.95	-132.117	Shugar_et_al_2014_Pacific_NA
53.96	-132.125	Shugar_et_al_2014_Pacific_NA
53.41	-132.574	Shugar_et_al_2014_Pacific_NA
54.05	-132.57	Shugar_et_al_2014_Pacific_NA
54.05	-132.57	Shugar_et_al_2014_Pacific_NA
53.96	-132.125	Shugar_et_al_2014_Pacific_NA
54	-132.127	Shugar_et_al_2014_Pacific_NA
53.43	-131.917	Shugar_et_al_2014_Pacific_NA
53.43	-131.917	Shugar_et_al_2014_Pacific_NA
54.035	-132.175	Shugar_et_al_2014_Pacific_NA
53.253	-132.125	Shugar_et_al_2014_Pacific_NA
53.993	-132.14	Shugar_et_al_2014_Pacific_NA
54.12	-132.13	Shugar_et_al_2014_Pacific_NA
54.21	-132.01	Shugar_et_al_2014_Pacific_NA
54.02	-131.694	Shugar_et_al_2014_Pacific_NA
54.105	-131.668	Shugar_et_al_2014_Pacific_NA
54.105	-131.668	Shugar_et_al_2014_Pacific_NA
54.023	-131.975	Shugar_et_al_2014_Pacific_NA
54.02	-131.694	Shugar_et_al_2014_Pacific_NA
54.023	-131.975	Shugar_et_al_2014_Pacific_NA
54.02	-131.694	Shugar_et_al_2014_Pacific_NA
54.023	-131.975	Shugar_et_al_2014_Pacific_NA
54.023	-131.975	Shugar_et_al_2014_Pacific_NA
54.02	-131.694	Shugar_et_al_2014_Pacific_NA
54.02	-131.694	Shugar_et_al_2014_Pacific_NA
54.105	-131.668	Shugar_et_al_2014_Pacific_NA
54.105	-131.668	Shugar_et_al_2014_Pacific_NA
54.023	-131.975	Shugar_et_al_2014_Pacific_NA
60.088	-143.608	Shugar_et_al_2014_Pacific_NA
60.003	-141.833	Shugar_et_al_2014_Pacific_NA
60.003	-141.833	Shugar_et_al_2014_Pacific_NA
60.003	-141.833	Shugar_et_al_2014_Pacific_NA
60.003	-141.833	Shugar_et_al_2014_Pacific_NA
60.003	-141.833	Shugar_et_al_2014_Pacific_NA
60.003	-141.833	Shugar_et_al_2014_Pacific_NA
60.003	-141.833	Shugar_et_al_2014_Pacific_NA
58.109	-135.436	Shugar_et_al_2014_Pacific_NA
58.447	-135.693	Shugar_et_al_2014_Pacific_NA
58.335	-135.689	Shugar_et_al_2014_Pacific_NA
58.213	-136.04	Shugar_et_al_2014_Pacific_NA
58.44	-137.16	Shugar_et_al_2014_Pacific_NA
58.214	-136.041	Shugar_et_al_2014_Pacific_NA
58.449	-135.939	Shugar_et_al_2014_Pacific_NA
58.213	-136.046	Shugar_et_al_2014_Pacific_NA
58.113	-135.445	Shugar_et_al_2014_Pacific_NA
58.421	-135.6	Shugar_et_al_2014_Pacific_NA
58.213	-136.04	Shugar_et_al_2014_Pacific_NA
58.213	-136.04	Shugar_et_al_2014_Pacific_NA
58.213	-136.04	Shugar_et_al_2014_Pacific_NA
58.213	-136.046	Shugar_et_al_2014_Pacific_NA
58.45	-135.939	Shugar_et_al_2014_Pacific_NA
58.525	-135.893	Shugar_et_al_2014_Pacific_NA
58.545	-135.953	Shugar_et_al_2014_Pacific_NA
58.506	-136.229	Shugar_et_al_2014_Pacific_NA
58.511	-136.173	Shugar_et_al_2014_Pacific_NA
58.511	-136.173	Shugar_et_al_2014_Pacific_NA
58.48	-136.089	Shugar_et_al_2014_Pacific_NA
58.626	-136.178	Shugar_et_al_2014_Pacific_NA
58.626	-136.178	Shugar_et_al_2014_Pacific_NA
58.584	-136.135	Shugar_et_al_2014_Pacific_NA
58.584	-136.135	Shugar_et_al_2014_Pacific_NA
58.382	-136.037	Shugar_et_al_2014_Pacific_NA
58.449	-135.939	Shugar_et_al_2014_Pacific_NA
58.403	-135.909	Shugar_et_al_2014_Pacific_NA
58.403	-135.909	Shugar_et_al_2014_Pacific_NA
58.45	-135.939	Shugar_et_al_2014_Pacific_NA
58.543	-136.146	Shugar_et_al_2014_Pacific_NA
58.4	-135.6	Shugar_et_al_2014_Pacific_NA
57.937	-134.953	Shugar_et_al_2014_Pacific_NA
57.937	-134.952	Shugar_et_al_2014_Pacific_NA
57.93	-134.944	Shugar_et_al_2014_Pacific_NA
57.926	-135.133	Shugar_et_al_2014_Pacific_NA
58.325	-135.612	Shugar_et_al_2014_Pacific_NA
58.237	-135.227	Shugar_et_al_2014_Pacific_NA
58.243	-135.307	Shugar_et_al_2014_Pacific_NA
58.365	-136.213	Shugar_et_al_2014_Pacific_NA
58.365	-136.213	Shugar_et_al_2014_Pacific_NA
58.363	-136.218	Shugar_et_al_2014_Pacific_NA
58.343	-136.186	Shugar_et_al_2014_Pacific_NA
58.343	-136.186	Shugar_et_al_2014_Pacific_NA
58.357	-136.281	Shugar_et_al_2014_Pacific_NA
58.357	-136.281	Shugar_et_al_2014_Pacific_NA
58.357	-136.281	Shugar_et_al_2014_Pacific_NA
58.357	-136.281	Shugar_et_al_2014_Pacific_NA
58.213	-136.04	Shugar_et_al_2014_Pacific_NA
58.215	-136.093	Shugar_et_al_2014_Pacific_NA
58.215	-136.095	Shugar_et_al_2014_Pacific_NA
58.171	-135.956	Shugar_et_al_2014_Pacific_NA
58.217	-135.944	Shugar_et_al_2014_Pacific_NA
59.98	-141.56	Shugar_et_al_2014_Pacific_NA
58.223	-136.148	Shugar_et_al_2014_Pacific_NA
58.22	-135.18	Shugar_et_al_2014_Pacific_NA
58.22	-135.18	Shugar_et_al_2014_Pacific_NA
58.22	-135.18	Shugar_et_al_2014_Pacific_NA
58.22	-135.18	Shugar_et_al_2014_Pacific_NA
58.22	-135.18	Shugar_et_al_2014_Pacific_NA
58.22	-135.18	Shugar_et_al_2014_Pacific_NA
58.22	-135.18	Shugar_et_al_2014_Pacific_NA
58.2	-135.08	Shugar_et_al_2014_Pacific_NA
58.22	-135.18	Shugar_et_al_2014_Pacific_NA
58.237	-135.227	Shugar_et_al_2014_Pacific_NA
58.49	-137.32	Shugar_et_al_2014_Pacific_NA
60.088	-143.608	Shugar_et_al_2014_Pacific_NA
58.313	-134.55	Shugar_et_al_2014_Pacific_NA
58.39	-134.648	Shugar_et_al_2014_Pacific_NA
58.401	-134.663	Shugar_et_al_2014_Pacific_NA
58.313	-134.55	Shugar_et_al_2014_Pacific_NA
58.115	-134.753	Shugar_et_al_2014_Pacific_NA
58.115	-134.753	Shugar_et_al_2014_Pacific_NA
58.34	-134.55	Shugar_et_al_2014_Pacific_NA
58.313	-134.55	Shugar_et_al_2014_Pacific_NA
58.313	-134.55	Shugar_et_al_2014_Pacific_NA
58.392	-134.62	Shugar_et_al_2014_Pacific_NA
58.382	-134.637	Shugar_et_al_2014_Pacific_NA
58.306	-134.422	Shugar_et_al_2014_Pacific_NA
58.383	-134.684	Shugar_et_al_2014_Pacific_NA
58.383	-134.684	Shugar_et_al_2014_Pacific_NA
58.357	-134.535	Shugar_et_al_2014_Pacific_NA
58.383	-134.68	Shugar_et_al_2014_Pacific_NA
58.384	-134.637	Shugar_et_al_2014_Pacific_NA
58.362	-134.487	Shugar_et_al_2014_Pacific_NA
58.384	-134.637	Shugar_et_al_2014_Pacific_NA
58.323	-134.617	Shugar_et_al_2014_Pacific_NA
58.299	-134.434	Shugar_et_al_2014_Pacific_NA
58.311	-134.459	Shugar_et_al_2014_Pacific_NA
58.311	-134.459	Shugar_et_al_2014_Pacific_NA
58.333	-134.449	Shugar_et_al_2014_Pacific_NA
54.092	-128.612	Shugar_et_al_2014_Pacific_NA
54.35	-128.517	Shugar_et_al_2014_Pacific_NA
54.35	-128.517	Shugar_et_al_2014_Pacific_NA
53.985	-128.697	Shugar_et_al_2014_Pacific_NA
53.985	-128.697	Shugar_et_al_2014_Pacific_NA
53.985	-128.697	Shugar_et_al_2014_Pacific_NA
53.985	-128.697	Shugar_et_al_2014_Pacific_NA
54.545	-128.763	Shugar_et_al_2014_Pacific_NA
54.475	-128.76	Shugar_et_al_2014_Pacific_NA
54.537	-128.73	Shugar_et_al_2014_Pacific_NA
54.1	-128.613	Shugar_et_al_2014_Pacific_NA
54.393	-128.915	Shugar_et_al_2014_Pacific_NA
54.05	-128.6	Shugar_et_al_2014_Pacific_NA
53.985	-128.697	Shugar_et_al_2014_Pacific_NA
53.985	-128.697	Shugar_et_al_2014_Pacific_NA
54.05	-128.617	Shugar_et_al_2014_Pacific_NA
54.417	-128.517	Shugar_et_al_2014_Pacific_NA
54.35	-128.517	Shugar_et_al_2014_Pacific_NA
49.167	-122.933	Shugar_et_al_2014_Pacific_NA
48.765	-122.48	Shugar_et_al_2014_Pacific_NA
48.783	-122.5	Shugar_et_al_2014_Pacific_NA
48.832	-122.27	Shugar_et_al_2014_Pacific_NA
48.819	-122.224	Shugar_et_al_2014_Pacific_NA
49.163	-122.262	Shugar_et_al_2014_Pacific_NA
49.195	-122.157	Shugar_et_al_2014_Pacific_NA
49.267	-122.933	Shugar_et_al_2014_Pacific_NA
49.15	-122.95	Shugar_et_al_2014_Pacific_NA
49.15	-122.95	Shugar_et_al_2014_Pacific_NA
49.15	-122.95	Shugar_et_al_2014_Pacific_NA
48.831	-122.273	Shugar_et_al_2014_Pacific_NA
49	-123.05	Shugar_et_al_2014_Pacific_NA
49	-123.05	Shugar_et_al_2014_Pacific_NA
49	-123.05	Shugar_et_al_2014_Pacific_NA
48.831	-122.273	Shugar_et_al_2014_Pacific_NA
48.733	-122.667	Shugar_et_al_2014_Pacific_NA
48.717	-122.65	Shugar_et_al_2014_Pacific_NA
48.717	-122.65	Shugar_et_al_2014_Pacific_NA
48.717	-122.65	Shugar_et_al_2014_Pacific_NA
48.733	-122.667	Shugar_et_al_2014_Pacific_NA
48.8	-122.7	Shugar_et_al_2014_Pacific_NA
49.467	-123.75	Shugar_et_al_2014_Pacific_NA
49.467	-123.767	Shugar_et_al_2014_Pacific_NA
49.633	-123.983	Shugar_et_al_2014_Pacific_NA
49.15	-122.95	Shugar_et_al_2014_Pacific_NA
49.225	-123.197	Shugar_et_al_2014_Pacific_NA
49.017	-123.067	Shugar_et_al_2014_Pacific_NA
49.017	-123.067	Shugar_et_al_2014_Pacific_NA
49.267	-123.25	Shugar_et_al_2014_Pacific_NA
49.317	-122.933	Shugar_et_al_2014_Pacific_NA
49.317	-122.933	Shugar_et_al_2014_Pacific_NA
49.317	-122.933	Shugar_et_al_2014_Pacific_NA
49.167	-122.933	Shugar_et_al_2014_Pacific_NA
49.167	-122.933	Shugar_et_al_2014_Pacific_NA
49.167	-122.933	Shugar_et_al_2014_Pacific_NA
49.167	-122.933	Shugar_et_al_2014_Pacific_NA
49.167	-122.933	Shugar_et_al_2014_Pacific_NA
49.167	-122.933	Shugar_et_al_2014_Pacific_NA
49.167	-122.933	Shugar_et_al_2014_Pacific_NA
49.167	-122.933	Shugar_et_al_2014_Pacific_NA
49.167	-122.933	Shugar_et_al_2014_Pacific_NA
49.217	-121.8	Shugar_et_al_2014_Pacific_NA
49.217	-121.8	Shugar_et_al_2014_Pacific_NA
49.217	-121.8	Shugar_et_al_2014_Pacific_NA
49.05	-122.883	Shugar_et_al_2014_Pacific_NA
49.217	-121.8	Shugar_et_al_2014_Pacific_NA
49.217	-121.8	Shugar_et_al_2014_Pacific_NA
49.783	-124.167	Shugar_et_al_2014_Pacific_NA
49.233	-122.767	Shugar_et_al_2014_Pacific_NA
49.233	-122.767	Shugar_et_al_2014_Pacific_NA
49.233	-122.767	Shugar_et_al_2014_Pacific_NA
49.233	-122.767	Shugar_et_al_2014_Pacific_NA
49.233	-122.767	Shugar_et_al_2014_Pacific_NA
49.233	-122.767	Shugar_et_al_2014_Pacific_NA
49.105	-122.38	Shugar_et_al_2014_Pacific_NA
49.167	-122.583	Shugar_et_al_2014_Pacific_NA
49.233	-122.85	Shugar_et_al_2014_Pacific_NA
49.583	-123.217	Shugar_et_al_2014_Pacific_NA
49.1	-122.5	Shugar_et_al_2014_Pacific_NA
49.217	-122.8	Shugar_et_al_2014_Pacific_NA
49.293	-122.787	Shugar_et_al_2014_Pacific_NA
49.233	-122.493	Shugar_et_al_2014_Pacific_NA
49.033	-122.267	Shugar_et_al_2014_Pacific_NA
49.042	-122.783	Shugar_et_al_2014_Pacific_NA
49.583	-123.217	Shugar_et_al_2014_Pacific_NA
49.25	-122.933	Shugar_et_al_2014_Pacific_NA
49.217	-122.7	Shugar_et_al_2014_Pacific_NA
49.127	-122.902	Shugar_et_al_2014_Pacific_NA
49.272	-122.812	Shugar_et_al_2014_Pacific_NA
49.283	-123.283	Shugar_et_al_2014_Pacific_NA
49.2	-122.983	Shugar_et_al_2014_Pacific_NA
49.183	-122.983	Shugar_et_al_2014_Pacific_NA
49.1	-122.833	Shugar_et_al_2014_Pacific_NA
49.083	-122.967	Shugar_et_al_2014_Pacific_NA
49.05	-123.05	Shugar_et_al_2014_Pacific_NA
49.083	-122.917	Shugar_et_al_2014_Pacific_NA
49.217	-122.717	Shugar_et_al_2014_Pacific_NA
49.217	-122.733	Shugar_et_al_2014_Pacific_NA
49.083	-122.917	Shugar_et_al_2014_Pacific_NA
49.05	-123.033	Shugar_et_al_2014_Pacific_NA
49.083	-122.917	Shugar_et_al_2014_Pacific_NA
49.083	-122.917	Shugar_et_al_2014_Pacific_NA
49.247	-122.953	Shugar_et_al_2014_Pacific_NA
49.217	-123.167	Shugar_et_al_2014_Pacific_NA
49.167	-123.2	Shugar_et_al_2014_Pacific_NA
49.042	-123.067	Shugar_et_al_2014_Pacific_NA
49.167	-122.967	Shugar_et_al_2014_Pacific_NA
49.167	-122.967	Shugar_et_al_2014_Pacific_NA
49.183	-122.967	Shugar_et_al_2014_Pacific_NA
49.15	-123.2	Shugar_et_al_2014_Pacific_NA
49.017	-123.067	Shugar_et_al_2014_Pacific_NA
49.083	-122.797	Shugar_et_al_2014_Pacific_NA
49.133	-122.917	Shugar_et_al_2014_Pacific_NA
49.25	-122.933	Shugar_et_al_2014_Pacific_NA
49.3	-123.083	Shugar_et_al_2014_Pacific_NA
49.067	-122.917	Shugar_et_al_2014_Pacific_NA
49.2	-123.133	Shugar_et_al_2014_Pacific_NA
48.765	-122.608	Shugar_et_al_2014_Pacific_NA
49.15	-122.95	Shugar_et_al_2014_Pacific_NA
49.15	-122.95	Shugar_et_al_2014_Pacific_NA
49.15	-122.95	Shugar_et_al_2014_Pacific_NA
49.15	-122.95	Shugar_et_al_2014_Pacific_NA
49.15	-122.95	Shugar_et_al_2014_Pacific_NA
49.15	-122.95	Shugar_et_al_2014_Pacific_NA
49.275	-122.583	Shugar_et_al_2014_Pacific_NA
49.35	-122.6	Shugar_et_al_2014_Pacific_NA
49.1	-123.017	Shugar_et_al_2014_Pacific_NA
49.1	-123.017	Shugar_et_al_2014_Pacific_NA
49.1	-123.017	Shugar_et_al_2014_Pacific_NA
49.05	-123.033	Shugar_et_al_2014_Pacific_NA
49.233	-123.2	Shugar_et_al_2014_Pacific_NA
49.233	-123.2	Shugar_et_al_2014_Pacific_NA
49.117	-122.967	Shugar_et_al_2014_Pacific_NA
49.117	-122.967	Shugar_et_al_2014_Pacific_NA
49.1	-123.017	Shugar_et_al_2014_Pacific_NA
49.017	-123.067	Shugar_et_al_2014_Pacific_NA
49.017	-122.75	Shugar_et_al_2014_Pacific_NA
49.187	-122.153	Shugar_et_al_2014_Pacific_NA
49.2	-123.133	Shugar_et_al_2014_Pacific_NA
47.817	-122.867	Shugar_et_al_2014_Pacific_NA
44.583	-124	Shugar_et_al_2014_Pacific_NA
49.067	-125.75	Shugar_et_al_2014_Pacific_NA
48.75	-123.25	Shugar_et_al_2014_Pacific_NA
48.9	-122.767	Shugar_et_al_2014_Pacific_NA
48.85	-122.567	Shugar_et_al_2014_Pacific_NA
48.85	-122.567	Shugar_et_al_2014_Pacific_NA
48.85	-122.567	Shugar_et_al_2014_Pacific_NA
48.85	-122.567	Shugar_et_al_2014_Pacific_NA
49.2	-123.133	Shugar_et_al_2014_Pacific_NA
49.2	-123.133	Shugar_et_al_2014_Pacific_NA
49	-123.033	Shugar_et_al_2014_Pacific_NA
49	-123.033	Shugar_et_al_2014_Pacific_NA
49.217	-123.2	Shugar_et_al_2014_Pacific_NA
49.183	-123.017	Shugar_et_al_2014_Pacific_NA
49.167	-122.967	Shugar_et_al_2014_Pacific_NA
49.333	-123.317	Shugar_et_al_2014_Pacific_NA
49.117	-123.017	Shugar_et_al_2014_Pacific_NA
49.117	-123.017	Shugar_et_al_2014_Pacific_NA
49.267	-123.217	Shugar_et_al_2014_Pacific_NA
49.167	-122.933	Shugar_et_al_2014_Pacific_NA
49.167	-122.933	Shugar_et_al_2014_Pacific_NA
49.167	-122.933	Shugar_et_al_2014_Pacific_NA
49.167	-122.933	Shugar_et_al_2014_Pacific_NA
49.2	-123.133	Shugar_et_al_2014_Pacific_NA
49.2	-123.117	Shugar_et_al_2014_Pacific_NA
49.217	-122.8	Shugar_et_al_2014_Pacific_NA
49.017	-123.067	Shugar_et_al_2014_Pacific_NA
49.233	-122.667	Shugar_et_al_2014_Pacific_NA
49.233	-122.667	Shugar_et_al_2014_Pacific_NA
49.233	-122.667	Shugar_et_al_2014_Pacific_NA
49.017	-123.05	Shugar_et_al_2014_Pacific_NA
49.017	-123.05	Shugar_et_al_2014_Pacific_NA
49.017	-123.05	Shugar_et_al_2014_Pacific_NA
49.233	-122.683	Shugar_et_al_2014_Pacific_NA
49.017	-123.05	Shugar_et_al_2014_Pacific_NA
49.017	-123.05	Shugar_et_al_2014_Pacific_NA
49.233	-122.767	Shugar_et_al_2014_Pacific_NA
49.033	-123.1	Shugar_et_al_2014_Pacific_NA
49.033	-123.1	Shugar_et_al_2014_Pacific_NA
49.033	-123.1	Shugar_et_al_2014_Pacific_NA
49.033	-123.1	Shugar_et_al_2014_Pacific_NA
49.233	-122.767	Shugar_et_al_2014_Pacific_NA
49.233	-122.767	Shugar_et_al_2014_Pacific_NA
49.05	-122.883	Shugar_et_al_2014_Pacific_NA
49.05	-122.883	Shugar_et_al_2014_Pacific_NA
49.05	-122.883	Shugar_et_al_2014_Pacific_NA
49.233	-122.767	Shugar_et_al_2014_Pacific_NA
49.233	-122.767	Shugar_et_al_2014_Pacific_NA
49.233	-122.767	Shugar_et_al_2014_Pacific_NA
49.15	-123.117	Shugar_et_al_2014_Pacific_NA
49.133	-123.167	Shugar_et_al_2014_Pacific_NA
49.167	-123.2	Shugar_et_al_2014_Pacific_NA
49.303	-123.309	Shugar_et_al_2014_Pacific_NA
49.256	-123.062	Shugar_et_al_2014_Pacific_NA
49.232	-122.582	Shugar_et_al_2014_Pacific_NA
49.063	-122.66	Shugar_et_al_2014_Pacific_NA
49.209	-122.45	Shugar_et_al_2014_Pacific_NA
48.831	-122.273	Shugar_et_al_2014_Pacific_NA
48.983	-122.783	Shugar_et_al_2014_Pacific_NA
48.983	-122.783	Shugar_et_al_2014_Pacific_NA
48.917	-122.767	Shugar_et_al_2014_Pacific_NA
48.9	-122.767	Shugar_et_al_2014_Pacific_NA
49.017	-123.067	Shugar_et_al_2014_Pacific_NA
49.017	-123.067	Shugar_et_al_2014_Pacific_NA
49.017	-123.067	Shugar_et_al_2014_Pacific_NA
48.983	-122.783	Shugar_et_al_2014_Pacific_NA
48.983	-122.783	Shugar_et_al_2014_Pacific_NA
48.983	-122.783	Shugar_et_al_2014_Pacific_NA
48.983	-122.783	Shugar_et_al_2014_Pacific_NA
48.983	-122.783	Shugar_et_al_2014_Pacific_NA
48.983	-122.783	Shugar_et_al_2014_Pacific_NA
48.983	-122.783	Shugar_et_al_2014_Pacific_NA
49.15	-123.017	Shugar_et_al_2014_Pacific_NA
49.15	-123.017	Shugar_et_al_2014_Pacific_NA
49.017	-123.067	Shugar_et_al_2014_Pacific_NA
49.05	-122.883	Shugar_et_al_2014_Pacific_NA
