Region	Dating_Method	LAB_ID	Latitude	Longitude	age	error	Material	Curve	Reservoir_age	Reservoir_error	type	RSL	RSL_2sigma_upper	RSL_2sigma_lower	Reference	comment
Red_Sea_proxy	age_model	GrantEtal2014-115	13.733	42.533	7216.89	500	18O_proxy	-	-	-	0	-7.873	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-116	13.733	42.533	7249.94	500	18O_proxy	-	-	-	0	-24.412999999999997	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-117	13.733	42.533	7350	500	18O_proxy	-	-	-	0	-28.403	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-118	13.733	42.533	7378.53	500	18O_proxy	-	-	-	0	-11.273	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-119	13.733	42.533	7411.67	500	18O_proxy	-	-	-	0	-25.512999999999998	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-120	13.733	42.533	7473.34	500	18O_proxy	-	-	-	0	-17.683	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-121	13.733	42.533	7535	500	18O_proxy	-	-	-	0	-10.573	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-122	13.733	42.533	7544.37	500	18O_proxy	-	-	-	0	-9.163	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-123	13.733	42.533	7596.669999999999	500	18O_proxy	-	-	-	0	-28.412999999999997	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-124	13.733	42.533	7654.93	500	18O_proxy	-	-	-	0	-5.873	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-125	13.733	42.533	7658.34	500	18O_proxy	-	-	-	0	-29.473	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-126	13.733	42.533	7720	500	18O_proxy	-	-	-	0	-4.343	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-127	13.733	42.533	7781.67	500	18O_proxy	-	-	-	0	-5.623	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-128	13.733	42.533	7820.78	500	18O_proxy	-	-	-	0	-11.463000000000001	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-129	13.733	42.533	7843.34	500	18O_proxy	-	-	-	0	-27.302999999999997	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-130	13.733	42.533	7903.7	500	18O_proxy	-	-	-	0	-14.353	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-131	13.733	42.533	7905.01	500	18O_proxy	-	-	-	0	-23.723	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-132	13.733	42.533	7931.339999999999	500	18O_proxy	-	-	-	0	-11.203	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-133	13.733	42.533	7966.68	500	18O_proxy	-	-	-	0	-17.703	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-134	13.733	42.533	8028.349999999999	500	18O_proxy	-	-	-	0	-26.293	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-135	13.733	42.533	8090.009999999999	500	18O_proxy	-	-	-	0	-24.133	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-136	13.733	42.533	8097.19	500	18O_proxy	-	-	-	0	-16.303	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-137	13.733	42.533	8151.68	500	18O_proxy	-	-	-	0	-12.483	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-138	13.733	42.533	8207.75	500	18O_proxy	-	-	-	0	1.527	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-139	13.733	42.533	8213.35	500	18O_proxy	-	-	-	0	-26.613	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy	age_model	GrantEtal2014-140	13.733	42.533	8275.01	500	18O_proxy	-	-	-	0	-16.323	12	12	GrantEtal2012,GrantEtal2014	location is the Hanish Sill
