Region	Dating_Method	LAB_ID	Latitude	Longitude	age	error	Material	Curve	Reservoir_age	Reservoir_error	type	RSL	RSL_2sigma_upper	RSL_2sigma_lower	Reference	comment
Red_Sea_proxy_30ka	age_model	Grant2014-157	13.733	42.533	10909.7	500	18O_proxy	-	-	-	0	-27.232999999999997	12	12	GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy_30ka	age_model	Grant2014-158	13.733	42.533	11650	500	18O_proxy	-	-	-	0	-63.592999999999996	12	12	GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy_30ka	age_model	Grant2014-159	13.733	42.533	12450	500	18O_proxy	-	-	-	0	-77.353	12	12	GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy_30ka	age_model	Grant2014-160	13.733	42.533	13153.6	500	18O_proxy	-	-	-	0	-73.15299999999999	12	12	GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy_30ka	age_model	Grant2014-161	13.733	42.533	13857.1	500	18O_proxy	-	-	-	0	-75.703	12	12	GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy_30ka	age_model	Grant2014-162	13.733	42.533	17450	500	18O_proxy	-	-	-	0	-87.40299999999999	12	12	GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy_30ka	age_model	Grant2014-163	13.733	42.533	23085	500	18O_proxy	-	-	-	0	-116.073	12	12	GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy_30ka	age_model	Grant2014-164	13.733	42.533	26055.3	500	18O_proxy	-	-	-	0	-99.463	12	12	GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy_30ka	age_model	Grant2014-165	13.733	42.533	26969.4	500	18O_proxy	-	-	-	0	-105.213	12	12	GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy_30ka	age_model	Grant2014-166	13.733	42.533	27272.5	500	18O_proxy	-	-	-	0	-98.163	12	12	GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy_30ka	age_model	Grant2014-167	13.733	42.533	27574.8	500	18O_proxy	-	-	-	0	-102.333	12	12	GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy_30ka	age_model	Grant2014-168	13.733	42.533	27876.2	500	18O_proxy	-	-	-	0	-105.973	12	12	GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy_30ka	age_model	Grant2014-169	13.733	42.533	28176.7	500	18O_proxy	-	-	-	0	-104.253	12	12	GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy_30ka	age_model	Grant2014-170	13.733	42.533	28476.3	500	18O_proxy	-	-	-	0	-105.643	12	12	GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy_30ka	age_model	Grant2014-171	13.733	42.533	28774.9	500	18O_proxy	-	-	-	0	-100.15299999999999	12	12	GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy_30ka	age_model	Grant2014-172	13.733	42.533	29072.6	500	18O_proxy	-	-	-	0	-106.773	12	12	GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy_30ka	age_model	Grant2014-173	13.733	42.533	29369.3	500	18O_proxy	-	-	-	0	-108.413	12	12	GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy_30ka	age_model	Grant2014-174	13.733	42.533	29665.1	500	18O_proxy	-	-	-	0	-105.323	12	12	GrantEtal2014	location is the Hanish Sill
Red_Sea_proxy_30ka	age_model	Grant2014-175	13.733	42.533	29959.8	500	18O_proxy	-	-	-	0	-107.283	12	12	GrantEtal2014	location is the Hanish Sill
